transaction_id,user_id,agent_id,authorization_id,timestamp,authorized_limit,daily_limit,allowed_categories,usual_category,avg_order_value,normal_velocity,account_age_days,amount,merchant_category,merchant_name,txns_in_last_10min,merchant_seen_before,label,scenario
a5b067e0,U415,AG-51614,AUTH-18888,2026-10-02T17:41:00,5000,7500.0,electronics|fashion|gift_cards|utilities,fashion,721.65,3,600,980.38,gift_cards,Coral Traders,4,True,0,legitimate
38293413,U568,AG-43708,AUTH-21930,2026-10-02T17:59:00,5000,7500.0,pharmacy|entertainment|food_delivery|utilities,food_delivery,893.33,1,147,1024.81,food_delivery,Metro Express,1,True,0,legitimate
5b299b4a,U579,AG-45918,AUTH-25953,2026-10-02T18:14:00,10000,15000.0,grocery|fashion|travel|fuel,fuel,154.59,2,726,163.16,fuel,Sapphire Bazaar,1,True,0,legitimate
9083cd8b,U354,AG-97632,AUTH-37102,2026-10-02T18:33:00,5000,15000.0,electronics|entertainment|fuel|grocery,entertainment,1558.72,1,560,1198.84,entertainment,Nova Express,1,False,0,legitimate
a5564b59,U439,AG-90781,AUTH-56612,2026-10-02T18:49:00,5000,7500.0,grocery|food_delivery|utilities,grocery,309.32,2,349,370.85,food_delivery,Orion Enterprises,1,True,0,legitimate
4ef8fb5c,U245,AG-60493,AUTH-11617,2026-10-02T18:51:00,10000,20000.0,electronics|food_delivery,electronics,1162.8,3,328,1609.96,food_delivery,Kavya Stores,2,True,0,legitimate
11ddea63,U154,AG-12011,AUTH-28894,2026-10-02T19:07:00,15000,45000.0,utilities|electronics|entertainment,utilities,446.68,3,449,377.35,utilities,Sapphire Stores,3,True,0,legitimate
a6a779de,U505,AG-34744,AUTH-19123,2026-10-02T19:09:00,2000,3000.0,entertainment|food_delivery|utilities,food_delivery,447.01,3,891,600.58,food_delivery,Nimbus Traders,3,False,0,legitimate
f9cd3f8a,U469,AG-59300,AUTH-30677,2026-10-02T19:13:00,10000,15000.0,electronics|fuel|pharmacy,fuel,722.56,3,46,445.52,fuel,Nova Stores,3,False,0,legitimate
4074d40d,U472,AG-53816,AUTH-90847,2026-10-02T19:40:00,5000,10000.0,gift_cards|travel|grocery|food_delivery,gift_cards,1623.73,3,854,10090.64,gift_cards,Trust Hub,3,True,1,budget_abuse
8dfe4783,U182,AG-69050,AUTH-23566,2026-10-02T19:44:00,10000,15000.0,food_delivery|fashion|utilities|gift_cards,food_delivery,1206.87,3,860,1663.02,food_delivery,Aster Solutions,3,True,0,legitimate
2bc54118,U580,AG-39573,AUTH-65550,2026-10-02T19:49:00,15000,30000.0,fashion|grocery|gift_cards,fashion,803.14,2,106,805.92,fashion,Metro Stores,1,True,0,legitimate
8156eded,U265,AG-22234,AUTH-95798,2026-10-02T20:02:00,2000,3000.0,entertainment|grocery,entertainment,754.13,1,399,741.8,grocery,Nimbus Solutions,1,False,0,legitimate
bb4f2313,U481,AG-28141,AUTH-53899,2026-10-02T20:29:00,10000,30000.0,fashion|fuel,fashion,410.77,2,274,476.06,fuel,Orion Stores,1,True,0,legitimate
e8d401df,U552,AG-54606,AUTH-56562,2026-10-02T20:31:00,5000,15000.0,food_delivery|fuel,fuel,360.84,1,817,393.86,electronics,Aster Stores,1,False,1,category_abuse
4cf89713,U408,AG-40603,AUTH-36173,2026-10-02T20:37:00,15000,30000.0,fuel|gift_cards|pharmacy,gift_cards,1545.61,1,731,948.14,gift_cards,Coral Traders,1,False,0,legitimate
db8c214e,U531,AG-71457,AUTH-27459,2026-10-02T21:01:00,5000,10000.0,grocery|travel,travel,585.65,2,361,650.02,travel,Nova Mart,1,True,0,legitimate
55fae1b4,U293,AG-24160,AUTH-10167,2026-10-02T21:19:00,10000,30000.0,gift_cards|fuel,fuel,544.54,1,79,12491.78,fuel,Metro Hub,1,True,1,budget_abuse
88f3bce0,U310,AG-88647,AUTH-62965,2026-10-02T21:41:00,10000,20000.0,food_delivery|entertainment|pharmacy|electronics,pharmacy,1655.4,2,706,2080.32,pharmacy,Coral Mart,1,True,0,legitimate
ca231600,U545,AG-57281,AUTH-98316,2026-10-02T21:56:00,15000,45000.0,grocery|utilities,grocery,181.27,3,736,190.72,grocery,Prime Enterprises,2,True,0,legitimate
8a760d4f,U281,AG-24283,AUTH-30369,2026-10-02T22:11:00,2000,4000.0,electronics|gift_cards|travel|pharmacy,travel,751.93,2,138,1298.07,fuel,Orion Express,2,False,1,category_abuse
9f684b6b,U290,AG-24538,AUTH-78982,2026-10-02T22:38:00,2000,4000.0,gift_cards|electronics|fuel|entertainment,electronics,747.21,2,403,1089.54,electronics,Zenith Traders,1,True,0,legitimate
bfe95359,U209,AG-47827,AUTH-19637,2026-10-02T23:01:00,15000,30000.0,grocery|food_delivery|utilities|fashion,utilities,1859.64,2,425,1181.45,grocery,Bharat Express,1,True,0,legitimate
dbdc2d0a,U474,AG-89879,AUTH-69636,2026-10-02T23:28:00,5000,7500.0,gift_cards|food_delivery|pharmacy,pharmacy,913.3,1,212,1086.91,pharmacy,Swift Enterprises,1,False,0,legitimate
5f79fc2c,U222,AG-30934,AUTH-63138,2026-10-02T23:37:00,10000,20000.0,pharmacy|grocery|travel,travel,994.95,1,732,680.55,travel,Nimbus Stores,1,True,0,legitimate
f1264bca,U322,AG-69867,AUTH-48800,2026-10-02T23:53:00,2000,3000.0,food_delivery|pharmacy|entertainment|fashion,food_delivery,656.69,1,300,593.68,food_delivery,Coral Bazaar,1,False,0,legitimate
6205433b,U233,AG-37762,AUTH-34906,2026-10-03T00:20:00,5000,7500.0,utilities|grocery|food_delivery,utilities,1638.6,3,789,1212.35,grocery,Coral Retail,3,False,0,legitimate
3a80d5ba,U169,AG-26540,AUTH-46046,2026-10-03T00:23:00,2000,4000.0,gift_cards|grocery|travel|pharmacy,gift_cards,189.54,2,669,170.4,gift_cards,Urban Stores,2,True,0,legitimate
ec412bf8,U368,AG-30636,AUTH-21382,2026-10-03T00:52:00,10000,15000.0,pharmacy|fashion,pharmacy,1595.7,3,312,1983.18,pharmacy,Metro Retail,1,True,0,legitimate
f0d65fe5,U401,AG-12136,AUTH-77844,2026-10-03T01:14:00,10000,20000.0,utilities|fuel|gift_cards|travel,fuel,1031.4,3,168,1316.74,fuel,Bharat Solutions,3,False,0,legitimate
fa8d55dc,U367,AG-36438,AUTH-96099,2026-10-03T01:32:00,2000,3000.0,gift_cards|fuel|food_delivery,food_delivery,174.54,2,853,173.63,gift_cards,Zenith Solutions,1,True,0,legitimate
569f0af0,U526,AG-51120,AUTH-85472,2026-10-03T01:55:00,10000,20000.0,grocery|pharmacy|electronics|fuel,fuel,2008.9,1,114,1960.06,grocery,Nimbus Hub,1,True,0,legitimate
b06f428d,U215,AG-51555,AUTH-72888,2026-10-03T02:20:00,10000,30000.0,travel|entertainment|gift_cards,travel,805.67,2,387,891.61,travel,Orion Retail,3,True,0,legitimate
8feb3679,U101,AG-54597,AUTH-46421,2026-10-03T02:41:00,2000,6000.0,fashion|utilities,fashion,441.99,2,189,459.31,utilities,Prime Enterprises,2,False,0,legitimate
16d10e5f,U370,AG-54560,AUTH-25336,2026-10-03T03:02:00,10000,15000.0,gift_cards|entertainment|utilities|travel,gift_cards,763.6,2,852,622.83,gift_cards,Kavya Hub,2,True,0,legitimate
bec0bee4,U525,AG-88920,AUTH-81791,2026-10-03T03:28:11,15000,22500.0,food_delivery|entertainment|fashion,fashion,1120.46,2,785,362.48,fashion,Metro Express,12,True,1,velocity_abuse
b781368e,U525,AG-88920,AUTH-81791,2026-10-03T03:28:58,15000,22500.0,food_delivery|entertainment|fashion,fashion,1120.46,2,785,362.48,fashion,Coral Stores,12,True,1,velocity_abuse
35952624,U525,AG-88920,AUTH-81791,2026-10-03T03:29:43,15000,22500.0,food_delivery|entertainment|fashion,fashion,1120.46,2,785,362.48,fashion,Orion Hub,12,True,1,velocity_abuse
a1057a49,U525,AG-88920,AUTH-81791,2026-10-03T03:31:02,15000,22500.0,food_delivery|entertainment|fashion,fashion,1120.46,2,785,362.48,fashion,Orion Hub,12,True,1,velocity_abuse
8918aee6,U525,AG-88920,AUTH-81791,2026-10-03T03:32:12,15000,22500.0,food_delivery|entertainment|fashion,fashion,1120.46,2,785,362.48,fashion,Sapphire Traders,12,True,1,velocity_abuse
e80f83dc,U525,AG-88920,AUTH-81791,2026-10-03T03:32:16,15000,22500.0,food_delivery|entertainment|fashion,fashion,1120.46,2,785,362.48,fashion,Coral Stores,12,True,1,velocity_abuse
4da05d0b,U525,AG-88920,AUTH-81791,2026-10-03T03:34:28,15000,22500.0,food_delivery|entertainment|fashion,fashion,1120.46,2,785,362.48,fashion,Sapphire Traders,12,True,1,velocity_abuse
a3e0c563,U525,AG-88920,AUTH-81791,2026-10-03T03:34:41,15000,22500.0,food_delivery|entertainment|fashion,fashion,1120.46,2,785,362.48,fashion,Kavya Stores,12,True,1,velocity_abuse
c6a6e231,U525,AG-88920,AUTH-81791,2026-10-03T03:34:47,15000,22500.0,food_delivery|entertainment|fashion,fashion,1120.46,2,785,362.48,fashion,Kavya Stores,12,True,1,velocity_abuse
25be21ec,U525,AG-88920,AUTH-81791,2026-10-03T03:35:07,15000,22500.0,food_delivery|entertainment|fashion,fashion,1120.46,2,785,362.48,fashion,Sapphire Traders,12,True,1,velocity_abuse
55e493a9,U525,AG-88920,AUTH-81791,2026-10-03T03:35:39,15000,22500.0,food_delivery|entertainment|fashion,fashion,1120.46,2,785,362.48,fashion,Coral Stores,12,True,1,velocity_abuse
1580d99b,U525,AG-88920,AUTH-81791,2026-10-03T03:37:33,15000,22500.0,food_delivery|entertainment|fashion,fashion,1120.46,2,785,362.48,fashion,Kavya Stores,12,True,1,velocity_abuse
1d904e5f,U132,AG-13534,AUTH-61645,2026-10-03T03:50:00,15000,45000.0,fashion|gift_cards|entertainment|food_delivery,entertainment,1174.21,1,636,1196.03,entertainment,Orion Enterprises,1,False,0,legitimate
f09ef13e,U393,AG-24076,AUTH-26492,2026-10-03T04:16:00,5000,10000.0,gift_cards|electronics,electronics,319.09,3,529,328.25,gift_cards,Coral Mart,3,True,0,legitimate
3c5b59bc,U176,AG-37686,AUTH-27987,2026-10-03T04:22:00,15000,30000.0,gift_cards|fashion|food_delivery,fashion,1160.3,2,812,1276.02,fashion,Trust Enterprises,1,True,0,legitimate
0abac63f,U297,AG-96772,AUTH-91931,2026-10-03T04:26:00,10000,20000.0,food_delivery|grocery,grocery,1493.66,2,644,1532.96,grocery,Bharat Express,1,True,0,legitimate
1816d413,U560,AG-77692,AUTH-86332,2026-10-03T04:49:00,15000,30000.0,grocery|entertainment|fuel|food_delivery,entertainment,973.29,2,227,941.11,entertainment,Orion Express,2,True,0,legitimate
da0578f6,U590,AG-32843,AUTH-54540,2026-10-03T04:57:00,2000,3000.0,grocery|fashion|food_delivery,grocery,338.87,1,897,314.39,fashion,Prime Traders,1,True,0,legitimate
9fb49a49,U481,AG-28141,AUTH-53899,2026-10-03T05:17:00,10000,30000.0,fashion|fuel,fashion,410.77,2,274,396.62,fashion,Kavya Retail,2,True,0,legitimate
f71d5a4f,U310,AG-88647,AUTH-62965,2026-10-03T05:40:00,10000,20000.0,food_delivery|entertainment|pharmacy|electronics,pharmacy,1655.4,2,706,1021.66,pharmacy,Kavya Retail,2,True,0,legitimate
7da6deaf,U234,AG-71080,AUTH-22924,2026-10-03T05:47:00,2000,6000.0,gift_cards|pharmacy|utilities,gift_cards,508.85,2,852,693.3,pharmacy,Prime Hub,4,True,0,legitimate
c5928575,U218,AG-21725,AUTH-95498,2026-10-03T06:00:00,10000,30000.0,food_delivery|electronics|grocery,grocery,2448.09,1,617,2334.38,grocery,Metro Hub,1,True,0,legitimate
48aac8de,U532,AG-71726,AUTH-56439,2026-10-03T06:26:00,15000,45000.0,utilities|pharmacy,pharmacy,321.68,3,650,333.55,pharmacy,Bharat Bazaar,1,True,0,legitimate
88d5fc8f,U258,AG-83607,AUTH-76248,2026-10-03T06:52:00,15000,45000.0,electronics|fashion|pharmacy|gift_cards,pharmacy,479.7,2,698,657.51,pharmacy,Urban Retail,1,True,0,legitimate
0555cc3c,U240,AG-20837,AUTH-75517,2026-10-03T07:17:00,5000,10000.0,food_delivery|grocery|pharmacy|gift_cards,gift_cards,847.76,2,895,750.02,gift_cards,Orion Traders,1,True,0,legitimate
5b8d5200,U200,AG-48058,AUTH-49315,2026-10-03T07:29:00,10000,30000.0,gift_cards|travel|entertainment,gift_cards,438.2,1,191,468.29,gift_cards,Orion Stores,1,True,0,legitimate
0742c16d,U580,AG-39573,AUTH-65550,2026-10-03T07:36:00,15000,30000.0,fashion|grocery|gift_cards,fashion,803.14,2,106,668.01,fashion,Swift Traders,1,False,0,legitimate
41143946,U569,AG-52636,AUTH-33784,2026-10-03T07:51:00,2000,6000.0,travel|electronics,travel,316.11,1,57,365.55,travel,Prime Express,1,True,0,legitimate
13e4e45d,U319,AG-59840,AUTH-26199,2026-10-03T08:16:00,2000,4000.0,travel|fashion|grocery|pharmacy,travel,580.28,3,590,1032.46,gift_cards,Swift Solutions,3,False,1,category_abuse
8f9e5efe,U235,AG-48691,AUTH-29976,2026-10-03T08:41:00,15000,30000.0,fuel|pharmacy,pharmacy,257.43,1,230,295.79,pharmacy,Kavya Enterprises,2,True,0,legitimate
2c01e8bb,U124,AG-96951,AUTH-26334,2026-10-03T09:11:00,2000,4000.0,gift_cards|travel|grocery|fuel,fuel,151.1,3,767,123.18,travel,Metro Express,3,True,0,legitimate
7e32d738,U437,AG-25002,AUTH-11999,2026-10-03T09:19:00,10000,15000.0,travel|pharmacy,pharmacy,1966.05,3,667,1742.01,travel,Urban Hub,3,True,0,legitimate
535e022d,U350,AG-93995,AUTH-67163,2026-10-03T09:43:00,15000,30000.0,travel|electronics|fuel|utilities,fuel,2402.85,1,313,2943.34,fuel,Urban Hub,1,False,0,legitimate
564c714d,U393,AG-24076,AUTH-26492,2026-10-03T10:07:00,5000,10000.0,gift_cards|electronics,electronics,319.09,3,529,405.11,electronics,Bharat Bazaar,3,True,0,legitimate
47daf430,U545,AG-57281,AUTH-98316,2026-10-03T10:15:00,15000,45000.0,grocery|utilities,grocery,181.27,3,736,143.32,grocery,Nimbus Enterprises,2,False,0,legitimate
bbe85354,U187,AG-41348,AUTH-50562,2026-10-03T10:24:00,5000,15000.0,electronics|pharmacy|fashion,fashion,1576.53,1,858,1755.42,fashion,Swift Solutions,1,True,0,legitimate
67d97564,U323,AG-53078,AUTH-56861,2026-10-03T10:25:00,15000,22500.0,electronics|grocery,grocery,996.5,3,478,1021.53,electronics,Nova Mart,3,True,0,legitimate
ff00fc23,U221,AG-60275,AUTH-40870,2026-10-03T10:33:00,5000,7500.0,utilities|pharmacy|fuel|grocery,grocery,1388.12,1,487,1563.4,fashion,Nova Retail,1,False,1,category_abuse
f089a37a,U474,AG-89879,AUTH-69636,2026-10-03T10:40:00,5000,7500.0,gift_cards|food_delivery|pharmacy,pharmacy,913.3,1,212,854.86,pharmacy,Sapphire Ventures,1,False,0,legitimate
19f3b12b,U468,AG-53975,AUTH-18286,2026-10-03T10:45:00,2000,3000.0,fuel|utilities|pharmacy,fuel,784.3,3,153,1055.73,pharmacy,Vega Mart,3,True,0,legitimate
9882a3a6,U467,AG-87984,AUTH-90691,2026-10-03T11:15:00,5000,15000.0,travel|food_delivery,food_delivery,1280.77,3,255,3201.93,travel,Vega Ventures,3,False,1,behavioral_anomaly
534d41eb,U440,AG-43823,AUTH-57638,2026-10-03T11:31:00,10000,15000.0,fashion|food_delivery|entertainment|travel,food_delivery,368.35,3,431,397.33,food_delivery,Prime Ventures,2,True,0,legitimate
2772375d,U248,AG-92955,AUTH-74357,2026-10-03T11:41:00,10000,20000.0,utilities|electronics|travel,electronics,1567.55,3,619,2234.8,electronics,Urban Express,2,True,0,legitimate
7a63bff7,U166,AG-37152,AUTH-86858,2026-10-03T12:01:00,5000,7500.0,food_delivery|gift_cards|grocery,food_delivery,1605.57,1,251,1586.64,food_delivery,Sapphire Solutions,1,True,0,legitimate
210a8b06,U427,AG-18509,AUTH-48382,2026-10-03T12:22:00,5000,10000.0,pharmacy|fuel|grocery|entertainment,grocery,747.22,2,512,1101.29,grocery,Vega Express,1,True,0,legitimate
aab0fa2c,U590,AG-32843,AUTH-54540,2026-10-03T12:27:00,2000,3000.0,grocery|fashion|food_delivery,grocery,338.87,1,897,341.48,grocery,Bharat Mart,1,True,0,legitimate
424fd2fc,U181,AG-14929,AUTH-17456,2026-10-03T12:38:00,10000,30000.0,electronics|entertainment|food_delivery,entertainment,1189.19,2,407,1782.94,entertainment,Vega Ventures,1,False,0,legitimate
9501a7c5,U581,AG-87664,AUTH-92090,2026-10-03T13:05:00,5000,7500.0,fuel|travel,fuel,1308.09,1,372,1504.2,fuel,Vega Mart,1,True,0,legitimate
9e762105,U317,AG-88167,AUTH-78697,2026-10-03T13:15:00,2000,6000.0,gift_cards|pharmacy|fuel|electronics,pharmacy,216.76,3,375,130.74,pharmacy,Prime Hub,3,True,0,legitimate
799d42d8,U441,AG-26697,AUTH-76577,2026-10-03T13:39:00,5000,15000.0,fuel|pharmacy|entertainment|gift_cards,fuel,270.93,1,135,207.06,fuel,Sapphire Traders,1,True,0,legitimate
a3798308,U237,AG-92667,AUTH-40334,2026-10-03T13:49:00,15000,22500.0,grocery|fashion|pharmacy|utilities,grocery,2371.19,3,99,3033.5,grocery,Trust Traders,3,True,0,legitimate
cfd3c6f8,U160,AG-57823,AUTH-27224,2026-10-03T14:08:00,10000,15000.0,gift_cards|travel|electronics|fuel,gift_cards,2273.0,3,122,2544.07,utilities,Bharat Solutions,3,False,1,category_abuse
e1d1666e,U433,AG-50407,AUTH-51222,2026-10-03T14:31:00,2000,3000.0,fuel|pharmacy|food_delivery|entertainment,food_delivery,696.48,2,756,995.88,food_delivery,Nimbus Solutions,1,True,0,legitimate
246dec41,U480,AG-99740,AUTH-20611,2026-10-03T14:42:00,10000,30000.0,grocery|food_delivery|utilities,utilities,932.33,1,665,918.48,utilities,Trust Hub,1,True,0,legitimate
6d5ea41f,U153,AG-15720,AUTH-51704,2026-10-03T15:05:00,10000,30000.0,entertainment|electronics|pharmacy|travel,travel,961.04,3,792,599.35,travel,Aster Bazaar,3,True,0,legitimate
1b7b69da,U232,AG-22119,AUTH-80206,2026-10-03T15:25:00,15000,22500.0,utilities|pharmacy|electronics|gift_cards,pharmacy,749.24,2,771,770.47,pharmacy,Sapphire Bazaar,3,True,0,legitimate
0b0890d2,U399,AG-56918,AUTH-98407,2026-10-03T15:30:00,2000,3000.0,gift_cards|fashion|utilities|food_delivery,fashion,492.02,1,499,705.11,fashion,Kavya Solutions,1,True,0,legitimate
59697dca,U265,AG-22234,AUTH-95798,2026-10-03T15:55:00,2000,3000.0,entertainment|grocery,entertainment,754.13,1,399,487.32,entertainment,Sapphire Mart,1,False,0,legitimate
9c46ba7c,U360,AG-99701,AUTH-65023,2026-10-03T16:01:00,10000,15000.0,fuel|entertainment|food_delivery|fashion,fashion,1055.84,1,876,1110.75,fashion,Urban Mart,1,False,0,legitimate
8977359f,U397,AG-89423,AUTH-19289,2026-10-03T16:28:00,2000,3000.0,entertainment|gift_cards,entertainment,170.68,3,43,120.08,entertainment,Metro Retail,3,True,0,legitimate
0dec9b6f,U240,AG-20837,AUTH-75517,2026-10-03T16:53:00,5000,10000.0,food_delivery|grocery|pharmacy|gift_cards,gift_cards,847.76,2,895,1026.52,gift_cards,Nimbus Mart,1,True,0,legitimate
8234e382,U350,AG-93995,AUTH-67163,2026-10-03T17:21:00,15000,30000.0,travel|electronics|fuel|utilities,fuel,2402.85,1,313,3270.96,fuel,Metro Retail,1,True,0,legitimate
adb289fd,U261,AG-79767,AUTH-46842,2026-10-03T17:24:00,2000,3000.0,pharmacy|fuel,fuel,257.89,1,641,194.05,pharmacy,Vega Mart,1,True,0,legitimate
3a5d3070,U528,AG-16525,AUTH-62564,2026-10-03T17:39:00,10000,15000.0,utilities|gift_cards|grocery,utilities,2319.31,3,662,3270.76,grocery,Prime Traders,1,True,0,legitimate
b5b32929,U453,AG-29809,AUTH-96396,2026-10-03T18:05:00,10000,20000.0,pharmacy|travel,travel,2165.97,1,487,1712.22,travel,Zenith Traders,1,True,0,legitimate
562f7953,U253,AG-49356,AUTH-15856,2026-10-03T18:07:00,5000,10000.0,fuel|entertainment|gift_cards,gift_cards,1043.41,2,859,1070.8,entertainment,Aster Ventures,2,True,0,legitimate
c9098689,U346,AG-27875,AUTH-61248,2026-10-03T18:32:00,10000,30000.0,pharmacy|food_delivery|travel,food_delivery,1046.32,3,845,1368.87,food_delivery,Kavya Retail,3,True,0,legitimate
6fb9a745,U295,AG-31090,AUTH-19830,2026-10-03T18:33:00,15000,22500.0,travel|grocery,grocery,763.65,1,590,1023.03,grocery,Metro Traders,1,True,0,legitimate
c598ddb9,U377,AG-82789,AUTH-66651,2026-10-03T18:44:00,15000,45000.0,fuel|utilities|travel,utilities,572.74,1,420,746.08,utilities,Orion Hub,2,True,0,legitimate
9dbef951,U592,AG-66300,AUTH-93380,2026-10-03T18:46:00,10000,30000.0,fashion|utilities,fashion,428.46,1,280,497.39,fashion,Metro Enterprises,2,True,0,legitimate
d696d425,U248,AG-92955,AUTH-74357,2026-10-03T19:05:00,10000,20000.0,utilities|electronics|travel,electronics,1567.55,3,619,2039.9,electronics,Swift Express,4,False,0,legitimate
a481d569,U251,AG-53463,AUTH-66420,2026-10-03T19:32:00,10000,30000.0,pharmacy|food_delivery|fashion|utilities,food_delivery,1695.36,2,138,2184.21,entertainment,Aster Traders,2,False,1,category_abuse
a0101e26,U456,AG-90017,AUTH-95467,2026-10-03T19:44:00,5000,10000.0,utilities|entertainment|travel|food_delivery,food_delivery,171.95,2,309,219.99,utilities,Sapphire Express,3,True,0,legitimate
7adc2a40,U394,AG-34874,AUTH-84278,2026-10-03T19:58:00,5000,10000.0,fuel|entertainment|gift_cards|grocery,grocery,812.61,1,221,636.59,grocery,Coral Ventures,1,False,0,legitimate
4966e3a5,U376,AG-75374,AUTH-65567,2026-10-03T20:28:00,5000,10000.0,food_delivery|fuel|fashion|travel,fashion,496.23,2,245,330.97,fashion,Metro Traders,1,True,0,legitimate
18e38c6a,U540,AG-77194,AUTH-36197,2026-10-03T20:34:00,5000,7500.0,utilities|travel|electronics,utilities,702.31,2,531,857.45,electronics,Zenith Bazaar,2,False,0,legitimate
e0c05b64,U511,AG-72378,AUTH-83695,2026-10-03T20:50:00,10000,30000.0,entertainment|utilities,entertainment,884.28,2,190,880.2,entertainment,Aster Mart,1,False,0,legitimate
a07f652a,U122,AG-46517,AUTH-19099,2026-10-03T21:05:00,2000,4000.0,entertainment|gift_cards,entertainment,680.78,2,821,1701.95,entertainment,Coral Mart,2,False,1,behavioral_anomaly
5a7ed07e,U218,AG-21725,AUTH-95498,2026-10-03T21:17:00,10000,30000.0,food_delivery|electronics|grocery,grocery,2448.09,1,617,1959.69,grocery,Metro Hub,1,True,0,legitimate
e2c59ae2,U191,AG-69914,AUTH-18232,2026-10-03T21:24:00,2000,3000.0,travel|gift_cards,travel,506.72,3,143,474.07,travel,Nimbus Enterprises,3,True,0,legitimate
0fb76521,U430,AG-50340,AUTH-49358,2026-10-03T21:38:00,2000,6000.0,pharmacy|utilities,utilities,179.57,2,548,266.68,pharmacy,Bharat Retail,1,True,0,legitimate
95f2d426,U292,AG-23645,AUTH-75035,2026-10-03T21:42:00,5000,10000.0,travel|electronics|fashion,fashion,153.33,3,174,210.44,fashion,Nova Solutions,2,False,0,legitimate
844637fa,U489,AG-94058,AUTH-35578,2026-10-03T21:59:00,2000,6000.0,grocery|electronics|food_delivery,electronics,166.12,3,627,138.06,electronics,Bharat Enterprises,2,True,0,legitimate
2aa59b01,U297,AG-96772,AUTH-91931,2026-10-03T22:10:00,10000,20000.0,food_delivery|grocery,grocery,1493.66,2,644,1535.89,grocery,Nova Hub,1,True,0,legitimate
7991dbaa,U299,AG-21233,AUTH-97574,2026-10-03T22:24:00,15000,30000.0,entertainment|grocery,grocery,1183.39,2,382,947.57,grocery,Urban Stores,2,True,0,legitimate
7273ebc6,U100,AG-22280,AUTH-38657,2026-10-03T22:47:00,2000,3000.0,travel|gift_cards|fashion|food_delivery,travel,589.85,3,268,826.69,travel,Bharat Express,3,False,0,legitimate
2fed05d2,U226,AG-80931,AUTH-17897,2026-10-03T23:05:00,10000,30000.0,utilities|travel,utilities,1902.64,3,100,1606.29,utilities,Metro Stores,3,True,0,legitimate
d130d28d,U141,AG-15965,AUTH-17146,2026-10-03T23:27:00,5000,7500.0,entertainment|travel,travel,1963.94,1,596,2064.07,travel,Urban Hub,1,True,0,legitimate
f22e4c02,U356,AG-40145,AUTH-20104,2026-10-03T23:48:00,2000,6000.0,utilities|gift_cards|pharmacy,gift_cards,681.2,2,556,1016.19,utilities,Trust Enterprises,1,False,0,legitimate
0cbc3285,U385,AG-71498,AUTH-80136,2026-10-04T00:17:00,10000,20000.0,fashion|gift_cards|food_delivery,gift_cards,873.49,2,38,736.13,fashion,Kavya Traders,1,True,0,legitimate
522d2950,U373,AG-23983,AUTH-25712,2026-10-04T00:37:00,10000,15000.0,travel|electronics|gift_cards|entertainment,electronics,701.92,1,110,810.94,gift_cards,Bharat Mart,1,False,0,legitimate
c077b95b,U313,AG-19334,AUTH-71894,2026-10-04T00:56:00,10000,20000.0,fuel|travel|fashion,travel,2150.35,2,229,1470.94,travel,Sapphire Enterprises,2,True,0,legitimate
6415de71,U196,AG-88964,AUTH-33652,2026-10-04T01:26:02,10000,20000.0,entertainment|utilities|fuel,entertainment,1316.08,2,588,451.26,entertainment,Orion Express,7,True,1,velocity_abuse
a3605158,U196,AG-88964,AUTH-33652,2026-10-04T01:30:03,10000,20000.0,entertainment|utilities|fuel,entertainment,1316.08,2,588,451.26,entertainment,Coral Solutions,7,True,1,velocity_abuse
cd1fb32b,U196,AG-88964,AUTH-33652,2026-10-04T01:30:54,10000,20000.0,entertainment|utilities|fuel,entertainment,1316.08,2,588,451.26,entertainment,Coral Solutions,7,True,1,velocity_abuse
22350960,U196,AG-88964,AUTH-33652,2026-10-04T01:32:38,10000,20000.0,entertainment|utilities|fuel,entertainment,1316.08,2,588,451.26,entertainment,Nova Express,7,True,1,velocity_abuse
9e870ae2,U196,AG-88964,AUTH-33652,2026-10-04T01:33:37,10000,20000.0,entertainment|utilities|fuel,entertainment,1316.08,2,588,451.26,entertainment,Orion Express,7,True,1,velocity_abuse
faa69ec9,U196,AG-88964,AUTH-33652,2026-10-04T01:34:01,10000,20000.0,entertainment|utilities|fuel,entertainment,1316.08,2,588,451.26,entertainment,Prime Stores,7,True,1,velocity_abuse
c55eabf5,U196,AG-88964,AUTH-33652,2026-10-04T01:35:37,10000,20000.0,entertainment|utilities|fuel,entertainment,1316.08,2,588,451.26,entertainment,Coral Solutions,7,True,1,velocity_abuse
f47c55c1,U435,AG-36894,AUTH-14791,2026-10-04T01:40:00,2000,4000.0,electronics|gift_cards|fuel|fashion,fuel,654.1,1,500,427.89,fuel,Nimbus Traders,1,True,0,legitimate
d1d93fa9,U289,AG-12612,AUTH-79002,2026-10-04T01:44:00,10000,30000.0,fuel|grocery|pharmacy|travel,grocery,1473.31,1,519,1686.61,pharmacy,Bharat Solutions,1,False,0,legitimate
46f00242,U295,AG-31090,AUTH-19830,2026-10-04T01:55:00,15000,22500.0,travel|grocery,grocery,763.65,1,590,856.28,grocery,Metro Traders,1,True,0,legitimate
0952c6c2,U143,AG-48974,AUTH-87139,2026-10-04T02:12:00,2000,3000.0,pharmacy|travel,pharmacy,796.05,1,469,753.62,travel,Swift Solutions,1,True,0,legitimate
